Region	KKindex	KKx	KKy	Signal	LMpval	LMq	LMI	geometry
11:110780000-114760000	90	-0.12641715003996773	0.3409941205495548	-3.7506204405055246	0.05463890722185556	3	0.2452187596722491	POLYGON ((-0.1076729614484698 0.3678179245950472, -0.1050456721234208 0.3663759375527295, -0.1049923659151276 0.3662672264193427, -0.1159317050202317 0.3213226674146, -0.1502221857622069 0.3486605757450412, -0.1512622053759398 0.3652086572928831, -0.1076729614484698 0.3678179245950472))
11:110780000-114760000	91	-0.1294831974216959	0.39221412668096245	-3.7506204405055246	0.03135937281254375	3	0.2698094949560341	POLYGON ((-0.1512070110623344 0.4116250233626604, -0.1143045662275353 0.4069809010540201, -0.1076729614484698 0.3678179245950472, -0.1512622053759398 0.3652086572928831, -0.1829380361388186 0.3905989086461792, -0.1512070110623344 0.4116250233626604))
11:110780000-114760000	92	-0.14140750109783498	0.44781269426737413	-3.7506204405055246	0.055658886822263554	3	0.245852159121878	POLYGON ((-0.159963194463618 0.4634606457938403, -0.1534924555869417 0.4698246808532503, -0.1052907568334926 0.4599881393785284, -0.1041269946316941 0.4570627079412937, -0.1443630289183335 0.428683304008901, -0.159963194463618 0.4634606457938403))
11:110780000-114760000	93	-0.17530047331367565	0.48227393951756575	-3.7506204405055246	0.05601887962240755	3	0.245852159121878	POLYGON ((-0.159963194463618 0.4634606457938403, -0.2081727348082016 0.4470260599954123, -0.2251650468790693 0.475702450675088, -0.1882145507184987 0.5075136357639304, -0.1562716707964712 0.5057137647977241, -0.1561336082775386 0.5056010995555603, -0.1534924555869417 0.4698246808532503, -0.159963194463618 0.4634606457938403))
11:110780000-114760000	94	-0.2112541290992864	0.5240361503988779	-3.7506204405055246	0.021479570408591827	3	0.2958421413745187	POLYGON ((-0.2087863371820617 0.5514412851743522, -0.1950020510486043 0.5444823439546641, -0.1882145507184987 0.5075136357639304, -0.2251650468790693 0.475702450675088, -0.2362027094919953 0.4811176110669895, -0.252462990698861 0.5050175908202009, -0.2440705267823675 0.521255914020272, -0.2087863371820617 0.5514412851743522))
11:110780000-114760000	95	-0.26078319578695286	0.5496342925144395	-3.7506204405055246	0.009759804803903921	3	0.3504682168921191	POLYGON ((-0.2761178148031085 0.5663553915810069, -0.2518599512853707 0.5741792933184892, -0.2440705267823675 0.521255914020272, -0.252462990698861 0.5050175908202009, -0.2994769088230567 0.5201810210574566, -0.3002160178923362 0.5207919278416946, -0.3053441249749554 0.5327664435153783, -0.2761178148031085 0.5663553915810069))
11:110780000-114760000	96	-0.2947981888983617	0.5792313116656453	-3.7506204405055246	0.07853842923141537	3	0.27399158526218337	POLYGON ((-0.360094936013938 0.576467325910793, -0.3600511635996794 0.5764731112264901, -0.3601770666523451 0.5801474462340972, -0.3597844200232747 0.5864442668919866, -0.3587867262629886 0.5926739321264619, -0.3571932742891089 0.5987784413270351, -0.3550188997603411 0.6047009591346562, -0.3522838469507114 0.6103863446010498, -0.349013580267488 0.615781664572427, -0.3452385471676281 0.6208366865177707, -0.3409938946800913 0.6255043462132702, -0.3253704454785711 0.6411016864280428, -0.297111178112201 0.6127951147888281, -0.2761178148031085 0.5663553915810069, -0.3053441249749554 0.5327664435153783, -0.360123305777613 0.5764606440299043, -0.360094936013938 0.576467325910793))
11:110780000-114760000	97	-0.2635512904953213	0.6104259920951903	-3.7506204405055246	0.04341913161736765	3	0.5034214801519906	POLYGON ((-0.3097469962770509 0.6566990266428152, -0.304851256659055 0.6611167186020404, -0.2995354470329368 0.665018825298773, -0.2938536355348291 0.6683656576450054, -0.2878636129772641 0.671123174356411, -0.281626305047552 0.6732633281928836, -0.2752051526207364 0.6747643512324859, -0.268665466490085 0.6756109762772272, -0.262073763078278 0.6757945921387105, -0.2554970878859038 0.6753133312242089, -0.249002333558601 0.6741720885323156, -0.2426555595089177 0.6723824718649583, -0.236521320013146 0.669962683762183, -0.220943905285834 0.6628904557213146, -0.2525699992865752 0.5923419090725998, -0.297111178112201 0.6127951147888281, -0.3253704454785711 0.6411016864280428, -0.3097469962770509 0.6566990266428152))
11:110780000-114760000	98	-0.21343834827260116	0.5876744533192115	-3.7506204405055246	0.045619087618247636	3	0.3488746827472098	POLYGON ((-0.1864083777904259 0.6472111449862041, -0.1808208981899864 0.6443431299318337, -0.175534363224454 0.6409522617987995, -0.1705975490652062 0.6370698264040409, -0.1661236527753222 0.6327962634516631, -0.163442530861475 0.6311667507513089, -0.2125006300908916 0.5622864310825326, -0.2307445347992519 0.5743709083098643, -0.1951178969719938 0.6511653124046507, -0.1864083777904259 0.6472111449862041))
11:110780000-114760000	99	-0.2362430989678854	0.5532461788679429	-3.7506204405055246	0.015579688406231876	3	0.34378923759307195	POLYGON ((-0.2518599512853707 0.5741792933184892, -0.249773874034272 0.5763567255137438, -0.2307445347992519 0.5743709083098643, -0.2125006300908916 0.5622864310825326, -0.2087863371820617 0.5514412851743522, -0.2440705267823675 0.521255914020272, -0.2518599512853707 0.5741792933184892))
11:110780000-114760000	100	-0.2734427955711412	0.5888851489359632	-3.7506204405055246	0.004399912001759965	3	0.4377213948065977	POLYGON ((-0.297111178112201 0.6127951147888281, -0.2525699992865752 0.5923419090725998, -0.249773874034272 0.5763567255137438, -0.2518599512853707 0.5741792933184892, -0.2761178148031085 0.5663553915810069, -0.297111178112201 0.6127951147888281))
11:110780000-114760000	101	-0.2317631606271461	0.5961757427126683	-3.7506204405055246	0.06417871642567148	3	0.33342000300673186	POLYGON ((-0.2079262407878764 0.6569803677188646, -0.2037143465711804 0.6552392762081483, -0.2017124458198949 0.6541592721916513, -0.1951178969719938 0.6511653124046507, -0.2307445347992519 0.5743709083098643, -0.249773874034272 0.5763567255137438, -0.2525699992865752 0.5923419090725998, -0.220943905285834 0.6628904557213146, -0.2079262407878764 0.6569803677188646))
11:110780000-114760000	102	-0.1882009956041387	0.5696998481279054	-3.7506204405055246	0.045619087618247636	3	0.3488746827472098	POLYGON ((-0.1542417464810582 0.6255747652009032, -0.1492895373364439 0.6222463549042769, -0.1446613693197232 0.6184803555251358, -0.1403957842088448 0.6143081290000606, -0.1365283043170809 0.6097644201844024, -0.1330911366755226 0.6048870675091785, -0.1301129048240965 0.5997166878757435, -0.1276184104446524 0.5942963384123223, -0.1273824106843523 0.5937150572860042, -0.1529834269105175 0.5615418781038962, -0.1950020510486043 0.5444823439546641, -0.2087863371820617 0.5514412851743522, -0.2125006300908916 0.5622864310825326, -0.163442530861475 0.6311667507513089, -0.1542417464810582 0.6255747652009032))
11:110780000-114760000	103	-0.17254687902827878	0.5311428491582436	-3.7506204405055246	0.03625927481450371	3	0.29739984234165334	POLYGON ((-0.1882145507184987 0.5075136357639304, -0.1950020510486043 0.5444823439546641, -0.1529834269105175 0.5615418781038962, -0.1562716707964712 0.5057137647977241, -0.1882145507184987 0.5075136357639304))
11:110780000-114760000	104	-0.13712383316120905	0.5290564520529814	-0.5864340136176571	0.028419431611367774	4	-0.8803970953124001	POLYGON ((-0.1273748534627187 0.5936964434098823, -0.1270624259457171 0.5936629923082981, -0.1209375146900142 0.5924065905947942, -0.1149606123283359 0.5905709105260193, -0.1091863720982187 0.5881727376963785, -0.1036675940796692 0.5852340011757107, -0.0984547423873251 0.5817815729882522, -0.0935954837228562 0.5778470223928581, -0.0891342515071165 0.5734663272113625, -0.0851118395776556 0.5686795448447134, -0.0815650291668488 0.5635304459851338, -0.078727565511859 0.5584281155372464, -0.0900899026703898 0.519782978043493, -0.0978274469330973 0.5101023851571709, -0.1561336082775386 0.5056010995555603, -0.1562716707964712 0.5057137647977241, -0.1529834269105175 0.5615418781038962, -0.1273824106843523 0.5937150572860042, -0.1273748534627187 0.5936964434098823))
11:110780000-114760000	105	-0.13374899595223033	0.48534142922760687	-3.7506204405055246	0.0379792404151917	3	0.29739984234165334	POLYGON ((-0.1534924555869417 0.4698246808532503, -0.1561336082775386 0.5056010995555603, -0.0978274469330973 0.5101023851571709, -0.1052907568334926 0.4599881393785284, -0.1534924555869417 0.4698246808532503))
11:110780000-114760000	106	-0.16061543006084136	0.43919654201922476	-3.7506204405055246	0.03115937681246375	3	0.26980949495603407	POLYGON ((-0.1443630289183335 0.428683304008901, -0.1512070110623344 0.4116250233626604, -0.1829380361388186 0.3905989086461792, -0.1859900959110185 0.3909690768642205, -0.2071172423757461 0.4226157767071046, -0.2081727348082016 0.4470260599954123, -0.159963194463618 0.4634606457938403, -0.1443630289183335 0.428683304008901))
11:110780000-114760000	107	-0.12535108980106507	0.4250480753558468	-0.7794166959523284	0.014119717605647886	4	-0.7161350610450111	POLYGON ((-0.1041269946316941 0.4570627079412937, -0.0904541053267864 0.4423769720076151, -0.089997823489308 0.4341913669612649, -0.1143045662275353 0.4069809010540201, -0.1512070110623344 0.4116250233626604, -0.1443630289183335 0.428683304008901, -0.1041269946316941 0.4570627079412937))
11:110780000-114760000	108	-0.09511051212338666	0.3980345745810953	-3.7506204405055246	0.008659826803463931	3	0.34373136374601326	POLYGON ((-0.0651362024517711 0.4010980640303245, -0.0674444933121558 0.3951846629004017, -0.1050456721234208 0.3663759375527295, -0.1076729614484698 0.3678179245950472, -0.1143045662275353 0.4069809010540201, -0.089997823489308 0.4341913669612649, -0.0651362024517711 0.4010980640303245))
11:110780000-114760000	109	-0.07189235167104394	0.36773020698755565	-3.7506204405055246	0.0011999760004799903	3	0.4236049084763504	POLYGON ((-0.050764027335045 0.3539328796984519, -0.0700281148071325 0.3396607888239849, -0.1049923659151276 0.3662672264193427, -0.1050456721234208 0.3663759375527295, -0.0674444933121558 0.3951846629004017, -0.050764027335045 0.3539328796984519))
11:110780000-114760000	110	-0.09757877820077153	0.3339749677138409	-3.7506204405055246	0.0038599228015439692	3	0.40951963112182566	POLYGON ((-0.0963112051287497 0.3090799703067121, -0.115237095315012 0.3172582234361519, -0.1159317050202317 0.3213226674146, -0.1049923659151276 0.3662672264193427, -0.0700281148071325 0.3396607888239849, -0.0713703446208803 0.3227420595966972, -0.0963112051287497 0.3090799703067121))
11:110780000-114760000	111	-0.13744481741479764	0.3271618985969907	-3.7506204405055246	0.0740985180296394	3	0.23087416409004108	POLYGON ((-0.1159317050202317 0.3213226674146, -0.115237095315012 0.3172582234361519, -0.1473354282183716 0.2964952823254581, -0.1613911684481799 0.3123911785533119, -0.1502221857622069 0.3486605757450412, -0.1159317050202317 0.3213226674146))
11:110780000-114760000	112	-0.17288004886933647	0.33807400404216853	-3.7506204405055246	0.05563888722225555	3	0.24521875967224901	POLYGON ((-0.1829380361388186 0.3905989086461792, -0.1512622053759398 0.3652086572928831, -0.1502221857622069 0.3486605757450412, -0.1613911684481799 0.3123911785533119, -0.2081179562605184 0.318376187209776, -0.2146675182965056 0.3415775406704244, -0.2110846870108228 0.3557065740148155, -0.1859900959110185 0.3909690768642205, -0.1829380361388186 0.3905989086461792))
11:110780000-114760000	113	-0.1789821484103903	0.29043305198495883	-3.7506204405055246	0.2749345013099738	3	0.10336116032683049	POLYGON ((-0.1473354282183716 0.2964952823254581, -0.1459727077820497 0.2619171924647913, -0.2025730635901175 0.2772906706144109, -0.2108926489670017 0.3110486556878113, -0.2081179562605184 0.318376187209776, -0.1613911684481799 0.3123911785533119, -0.1473354282183716 0.2964952823254581))
11:110780000-114760000	114	-0.18887262069585883	0.2540194151345884	-3.7506204405055246	0.31879362412751744	2	-0.08462598445275345	POLYGON ((-0.1302442651490753 0.2250719992775944, -0.1333132697245353 0.2195463027342972, -0.1369014767206183 0.2143427576037096, -0.1409753543244883 0.2095099910418438, -0.145496832128981 0.2050931652770801, -0.1504236569007553 0.2011335555689103, -0.1557097874369752 0.1976681644904252, -0.1613058248205883 0.1947293761390794, -0.1671594740534587 0.192344653507133, -0.1732160327533942 0.1905362818398487, -0.1788697948092816 0.1894287287147416, -0.177273217425153 0.1872281867388499, -0.1822592116013575 0.1885118999800499, -0.2342896013989004 0.2233890034243954, -0.2025730635901175 0.2772906706144109, -0.1459727077820497 0.2619171924647913, -0.1285448069629265 0.2289791548589619, -0.1302442651490753 0.2250719992775944))
11:110780000-114760000	115	-0.22956931267087388	0.2779659503162878	-3.7506204405055246	0.13161736765264695	2	-0.19208669422096486	POLYGON ((-0.2355436497488288 0.2235720556819706, -0.2681993465435071 0.2780141724090929, -0.2679787115225818 0.2832444123032269, -0.2108926489670017 0.3110486556878113, -0.2025730635901175 0.2772906706144109, -0.2342896013989004 0.2233890034243954, -0.2355436497488288 0.2235720556819706))
11:110780000-114760000	116	-0.2484544998004809	0.3167399230132866	-3.7506204405055246	0.26725465490690187	3	0.09822418087495087	POLYGON ((-0.2081179562605184 0.318376187209776, -0.2108926489670017 0.3110486556878113, -0.2679787115225818 0.2832444123032269, -0.2884379486911293 0.3167907763207747, -0.2631986753070318 0.3361961285233561, -0.2146675182965056 0.3415775406704244, -0.2081179562605184 0.318376187209776))
11:110780000-114760000	117	-0.25307509542477014	0.3584098129225165	-0.5640343936117498	0.02989940201195976	4	-0.6692765257601652	POLYGON ((-0.2110846870108228 0.3557065740148155, -0.2146675182965056 0.3415775406704244, -0.2631986753070318 0.3361961285233561, -0.2675976872818506 0.3734904860405016, -0.2590242148612138 0.3779511947056768, -0.2110846870108228 0.3557065740148155))
11:110780000-114760000	118	-0.2716123393118831	0.3940383556385065	-3.7506204405055246	0.18509629807403852	3	0.13605246070092636	POLYGON ((-0.2590242148612138 0.3779511947056768, -0.2675976872818506 0.3734904860405016, -0.2942074253661304 0.3780414658184035, -0.302407960296734 0.3942514970089413, -0.3011487757915216 0.4034973412409542, -0.2715476181881806 0.4179619481495155, -0.2509435697109931 0.409568523354428, -0.2590242148612138 0.3779511947056768))
11:110780000-114760000	119	-0.2904612409095632	0.43261177214196883	-3.7506204405055246	0.17983640327193456	3	0.13412853115924966	POLYGON ((-0.2715476181881806 0.4179619481495155, -0.3011487757915216 0.4034973412409542, -0.3119300780040869 0.418312235788692, -0.295914574674817 0.4541550334452411, -0.2739037804834715 0.4513795668430525, -0.2715476181881806 0.4179619481495155))
11:110780000-114760000	120	-0.32112040191395747	0.4766349783570779	-3.7506204405055246	0.037539249215015696	3	0.2626752490400899	POLYGON ((-0.3487030574074879 0.4836872739809723, -0.3002160178923362 0.5207919278416946, -0.2994769088230567 0.5201810210574566, -0.304239269276464 0.4626169321869373, -0.3479351539082019 0.4552616598008558, -0.349318631881468 0.4566970896332775, -0.3487030574074879 0.4836872739809723))
11:110780000-114760000	121	-0.3483015912506588	0.5121543880350261	-2.1609077019925094	0.017099658006839862	4	-0.23292234386845567	POLYGON ((-0.3692023370351687 0.5740241115475787, -0.3664506976375748 0.5749703644763282, -0.360123305777613 0.5764606440299043, -0.3053441249749554 0.5327664435153783, -0.3002160178923362 0.5207919278416946, -0.3487030574074879 0.4836872739809723, -0.3670300916528761 0.4988161474769996, -0.3692173299294003 0.5740280455033464, -0.3692023370351687 0.5740241115475787))
11:110780000-114760000	122	-0.37657855324858536	0.47789983160505645	-0.21596152161932217	0.010559788804223915	4	-0.9302524698681385	POLYGON ((-0.3932795504306551 0.490956819227781, -0.3670300916528761 0.4988161474769996, -0.3487030574074879 0.4836872739809723, -0.349318631881468 0.4566970896332775, -0.3823446222982033 0.4524224357416381, -0.3991996779392247 0.4782221966556081, -0.3932795504306551 0.490956819227781))
11:110780000-114760000	123	-0.4074767961959913	0.43781689298132703	-3.7506204405055246	0.49235015299694007	3	0.005388035194426229	POLYGON ((-0.4354041929608487 0.4468680773664208, -0.3855066659178403 0.4481826903073137, -0.3943194140250628 0.4099085815958592, -0.4433326252491151 0.4113217297988411, -0.4564292099295682 0.4254942072932077, -0.4354041929608487 0.4468680773664208))
11:110780000-114760000	124	-0.44491368755974575	0.4746427590263116	-2.9288429854200704	0.4273714525709486	3	0.005030187441048347	POLYGON ((-0.509351488159729 0.4908112265652664, -0.5085166841802371 0.5031026000475941, -0.438413331328685 0.498341329224578, -0.4224737759048398 0.4745192171154627, -0.4354041929608487 0.4468680773664208, -0.4564292099295682 0.4254942072932077, -0.4627783455998362 0.4273048890655946, -0.5108303052850932 0.4912663744579134, -0.5108409840047621 0.4912942482835352, -0.509351488159729 0.4908112265652664))
11:110780000-114760000	125	-0.4416496607055204	0.5227011944281764	-3.7506204405055246	0.3138937221255575	2	-0.11204218690123806	POLYGON ((-0.5068846707531244 0.5271318177485265, -0.5061091651820566 0.5336651919453792, -0.5046810129619487 0.540087556659646, -0.502614674004777 0.5463338860298389, -0.4999310698054728 0.5523409365363966, -0.4966573716136796 0.5580478873365972, -0.4928267253273095 0.563396956070085, -0.4884779158933267 0.568333983900041, -0.4836549746136693 0.5728089838665031, -0.478406733332303 0.5767766469998123, -0.4727863300172194 0.5801968010698296, -0.4668506707433198 0.5830348173261307, -0.460659853523557 0.5852619611109696, -0.4542765598219928 0.5868556827950884, -0.4477654199096478 0.587799846090672, -0.4411923584888563 0.5880848914298025, -0.4346239272116211 0.5877079327542186, -0.4281266308501611 0.5866727867363946, -0.4005528329151991 0.5808439292819236, -0.4124608977840302 0.5245120362729928, -0.438413331328685 0.498341329224578, -0.5085166841802371 0.5031026000475941, -0.5068846707531244 0.5271318177485265))
11:110780000-114760000	126	-0.3865020648355964	0.5110434795192345	-3.7506204405055246	0.13159736805263894	3	0.20560544036432774	POLYGON ((-0.3729790349802371 0.5750150718274526, -0.3692173299294003 0.5740280455033464, -0.3670300916528761 0.4988161474769996, -0.3932795504306551 0.490956819227781, -0.4124608977840302 0.5245120362729928, -0.4005528329151991 0.5808439292819236, -0.3729790349802371 0.5750150718274526))
11:110780000-114760000	127	-0.4140272157213229	0.4953091309861345	-3.7506204405055246	0.376292474150517	3	0.061675650154635935	POLYGON ((-0.4124608977840302 0.5245120362729928, -0.3932795504306551 0.490956819227781, -0.3991996779392247 0.4782221966556081, -0.4224737759048398 0.4745192171154627, -0.438413331328685 0.498341329224578, -0.4124608977840302 0.5245120362729928))
11:110780000-114760000	128	-0.4079921383120408	0.4573772490162464	-1.9363448714999456	0.25467490650186997	4	-0.102839084861246	POLYGON ((-0.3991996779392247 0.4782221966556081, -0.3823446222982033 0.4524224357416381, -0.3855066659178403 0.4481826903073137, -0.4354041929608487 0.4468680773664208, -0.4224737759048398 0.4745192171154627, -0.3991996779392247 0.4782221966556081))
11:110780000-114760000	129	-0.3702820027287467	0.4292526610040872	-3.7506204405055246	0.10277794444111117	3	0.18146556756106885	POLYGON ((-0.3855066659178403 0.4481826903073137, -0.3823446222982033 0.4524224357416381, -0.349318631881468 0.4566970896332775, -0.3479351539082019 0.4552616598008558, -0.3411808125483328 0.4299511524157998, -0.3596172714246181 0.4038781196431311, -0.3915615852995337 0.4076059808620063, -0.3943194140250628 0.4099085815958592, -0.3855066659178403 0.4481826903073137))
11:110780000-114760000	130	-0.3321390172835259	0.40228143795109733	-3.7506204405055246	0.27223455530889384	3	0.0884822647154024	POLYGON ((-0.3411808125483328 0.4299511524157998, -0.3119300780040869 0.418312235788692, -0.3011487757915216 0.4034973412409542, -0.302407960296734 0.3942514970089413, -0.3475329224539129 0.3782934429078672, -0.3596172714246181 0.4038781196431311, -0.3411808125483328 0.4299511524157998))
11:110780000-114760000	131	-0.3156008767700828	0.4438448216845515	-3.7506204405055246	0.18009639807203856	3	0.13412853115924966	POLYGON ((-0.304239269276464 0.4626169321869373, -0.295914574674817 0.4541550334452411, -0.3119300780040869 0.418312235788692, -0.3411808125483328 0.4299511524157998, -0.3479351539082019 0.4552616598008558, -0.304239269276464 0.4626169321869373))
11:110780000-114760000	132	-0.2852839524218622	0.4736701769817696	-3.7506204405055246	0.02613947721045579	3	0.2858899984877693	POLYGON ((-0.2362027094919953 0.4811176110669895, -0.2739037804834715 0.4513795668430525, -0.295914574674817 0.4541550334452411, -0.304239269276464 0.4626169321869373, -0.2994769088230567 0.5201810210574566, -0.252462990698861 0.5050175908202009, -0.2362027094919953 0.4811176110669895))
11:110780000-114760000	133	-0.25487671076578144	0.4351207159715492	-3.7506204405055246	0.01635967280654387	3	0.2901235806252476	POLYGON ((-0.2071172423757461 0.4226157767071046, -0.2509435697109931 0.409568523354428, -0.2715476181881806 0.4179619481495155, -0.2739037804834715 0.4513795668430525, -0.2362027094919953 0.4811176110669895, -0.2251650468790693 0.475702450675088, -0.2081727348082016 0.4470260599954123, -0.2071172423757461 0.4226157767071046))
11:110780000-114760000	134	-0.24026094311053725	0.38602567656363906	-0.7772958512467742	0.0039799204015919685	4	-0.7814466237230612	POLYGON ((-0.1859900959110185 0.3909690768642205, -0.2110846870108228 0.3557065740148155, -0.2590242148612138 0.3779511947056768, -0.2509435697109931 0.409568523354428, -0.2071172423757461 0.4226157767071046, -0.1859900959110185 0.3909690768642205))
11:110780000-114760000	135	-0.27821288837524233	0.3554447141898515	-3.7506204405055246	0.2272754544909102	3	0.1196262060308292	POLYGON ((-0.2631986753070318 0.3361961285233561, -0.2884379486911293 0.3167907763207747, -0.3077763203187179 0.3242117170520737, -0.309362985020236 0.3318599373562659, -0.2942074253661304 0.3780414658184035, -0.2675976872818506 0.3734904860405016, -0.2631986753070318 0.3361961285233561))
11:110780000-114760000	136	-0.3204810813560014	0.3693160203489004	-3.7506204405055246	0.3238535229295414	3	0.06525098352519244	POLYGON ((-0.302407960296734 0.3942514970089413, -0.2942074253661304 0.3780414658184035, -0.309362985020236 0.3318599373562659, -0.3493906194720092 0.3699497437528957, -0.3475329224539129 0.3782934429078672, -0.302407960296734 0.3942514970089413))
11:110780000-114760000	137	-0.3473242629518713	0.34110718543770174	-3.7506204405055246	0.4027919441611168	2	-0.03401006859945055	POLYGON ((-0.37056568863432 0.355053950715613, -0.3493906194720092 0.3699497437528957, -0.309362985020236 0.3318599373562659, -0.3077763203187179 0.3242117170520737, -0.3152453247200077 0.319144711530149, -0.3605589923111063 0.3175603436701135, -0.37056568863432 0.355053950715613))
11:110780000-114760000	138	-0.37583821169638887	0.3816411023123879	-1.7273931043994264	0.18551628967420652	4	-0.1555371797174013	POLYGON ((-0.3915615852995337 0.4076059808620063, -0.3596172714246181 0.4038781196431311, -0.3475329224539129 0.3782934429078672, -0.3493906194720092 0.3699497437528957, -0.37056568863432 0.355053950715613, -0.3932766057307142 0.3586366096156104, -0.3915615852995337 0.4076059808620063))
11:110780000-114760000	139	-0.40906290672906476	0.3828047078345841	-3.7506204405055246	0.22041559168816624	2	-0.11395501139562225	POLYGON ((-0.4433326252491151 0.4113217297988411, -0.3943194140250628 0.4099085815958592, -0.3915615852995337 0.4076059808620063, -0.3932766057307142 0.3586366096156104, -0.4154601700807012 0.3477241569253364, -0.4399132642543105 0.3690726909232441, -0.4433326252491151 0.4113217297988411))
11:110780000-114760000	140	-0.3837667657790908	0.33138101909133477	-3.7506204405055246	0.44195116097678044	2	-0.02013924646644069	POLYGON ((-0.4172682717561629 0.3252225665448178, -0.4154601700807012 0.3477241569253364, -0.3932766057307142 0.3586366096156104, -0.37056568863432 0.355053950715613, -0.3605589923111063 0.3175603436701135, -0.3847669765730483 0.2922418638982795, -0.4172682717561629 0.3252225665448178))
11:110780000-114760000	141	-0.3457119880926906	0.29499536451704583	-1.1091860031652732	0.30745385092298155	1	0.12700827908833617	POLYGON ((-0.3846837908723536 0.2901964572026472, -0.3847669765730483 0.2922418638982795, -0.3605589923111063 0.3175603436701135, -0.3152453247200077 0.319144711530149, -0.3368145166486337 0.2580567423237447, -0.3395390388468947 0.25707405014754, -0.3631456609660732 0.2626925606341202, -0.3846837908723536 0.2901964572026472))
11:110780000-114760000	142	-0.30669619914178575	0.2812195089588845	-3.7506204405055246	0.15577688446231075	2	-0.1627130794261207	POLYGON ((-0.3368145166486337 0.2580567423237447, -0.3152453247200077 0.319144711530149, -0.3077763203187179 0.3242117170520737, -0.2884379486911293 0.3167907763207747, -0.2679787115225818 0.2832444123032269, -0.2681993465435071 0.2780141724090929, -0.3143930012383849 0.2528156986581904, -0.3368145166486337 0.2580567423237447))
11:110780000-114760000	143	-0.2863444572458844	0.24391084705848384	-1.0026071691197154	0.05197896042079159	1	0.5393482276294043	POLYGON ((-0.3143930012383849 0.2528156986581904, -0.2681993465435071 0.2780141724090929, -0.2355436497488288 0.2235720556819706, -0.2776107732855001 0.2003310445439121, -0.2843995423148744 0.2021346488738823, -0.3143930012383849 0.2528156986581904))
11:110780000-114760000	144	-0.3200845811052222	0.22394316637001996	-0.216347559185829	0.0878382432351353	1	0.632366904773613	POLYGON ((-0.3395390388468947 0.25707405014754, -0.3368145166486337 0.2580567423237447, -0.3143930012383849 0.2528156986581904, -0.2843995423148744 0.2021346488738823, -0.3428900370354363 0.1885519595313938, -0.3395390388468947 0.25707405014754))
11:110780000-114760000	145	-0.36213339251983884	0.225999517681162	-2.6502148972901445	0.05505889882202356	1	0.04855494689948752	POLYGON ((-0.3631456609660732 0.2626925606341202, -0.3395390388468947 0.25707405014754, -0.3428900370354363 0.1885519595313938, -0.3433251430867252 0.1881452104762774, -0.3775225853918843 0.1788850891837195, -0.4023576882511397 0.210595624380537, -0.3631456609660732 0.2626925606341202))
11:110780000-114760000	146	-0.39868601210484306	0.253511736624925	-2.3506440960283346	0.08475830483390333	1	0.10669866982898714	POLYGON ((-0.4353267021999056 0.2568375393838751, -0.3846837908723536 0.2901964572026472, -0.3631456609660732 0.2626925606341202, -0.4023576882511397 0.210595624380537, -0.4082700688490851 0.2127306012457446, -0.4302779267316834 0.2363159194286828, -0.4353267021999056 0.2568375393838751))
11:110780000-114760000	147	-0.4239165809861309	0.2918148215613231	-3.7506204405055246	0.13517729645407092	2	-0.16536728381686314	POLYGON ((-0.4353267021999056 0.2568375393838751, -0.4520160714191245 0.2696988137241689, -0.4394683633380291 0.312626395069176, -0.4172682717561629 0.3252225665448178, -0.3847669765730483 0.2922418638982795, -0.3846837908723536 0.2901964572026472, -0.4353267021999056 0.2568375393838751))
11:110780000-114760000	148	-0.46378062566973444	0.30346705958520553	-0.8424650218075411	0.3472130557388852	1	0.10298743627295515	POLYGON ((-0.4801653993383562 0.2707395222431051, -0.481761045848446 0.2719621711466143, -0.4936738432453698 0.2900598495353274, -0.4903918118306163 0.3208758437442239, -0.4814716029495455 0.3308837023573468, -0.4394683633380291 0.312626395069176, -0.4520160714191245 0.2696988137241689, -0.4801653993383562 0.2707395222431051))
11:110780000-114760000	149	-0.4493565582218551	0.3366514471634599	-0.3508413448929546	0.4192116157676846	1	0.05857809273599477	POLYGON ((-0.4399132642543105 0.3690726909232441, -0.4154601700807012 0.3477241569253364, -0.4172682717561629 0.3252225665448178, -0.4394683633380291 0.312626395069176, -0.4814716029495455 0.3308837023573468, -0.4792208383361846 0.3468243533570124, -0.4399132642543105 0.3690726909232441))
11:110780000-114760000	150	-0.4725703927823035	0.37766482710669436	-3.7506204405055246	0.10473790524189516	2	-0.1924283980170633	POLYGON ((-0.4627783455998362 0.4273048890655946, -0.4564292099295682 0.4254942072932077, -0.4433326252491151 0.4113217297988411, -0.4399132642543105 0.3690726909232441, -0.4792208383361846 0.3468243533570124, -0.5003144722711955 0.3717111190738391, -0.4853939678402626 0.407173048171387, -0.4627783455998362 0.4273048890655946))
11:110780000-114760000	151	-0.515456494170696	0.3957090306250865	-3.7506204405055246	0.10231795364092718	2	-0.2110142310406489	POLYGON ((-0.4853939678402626 0.407173048171387, -0.5003144722711955 0.3717111190738391, -0.516431243449714 0.3702007828469, -0.5361371802616863 0.41128495447952, -0.4853939678402626 0.407173048171387))
11:110780000-114760000	152	-0.5562885964874881	0.366579956740731	-3.7506204405055246	0.12921741565168696	2	-0.18808271601450285	POLYGON ((-0.5607557806723749 0.3905334711698338, -0.5314366894977256 0.360393958454406, -0.5392310599497125 0.3436944765588361, -0.5584841819333011 0.338301505504687, -0.5838535103085581 0.3746800451323621, -0.5607557806723749 0.3905334711698338))
